id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,dw_nominate,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,missed_votes_pct,votes_with_party_pct,congress,chamber
R000570,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000570.json,Paul,D.,Ryan,,1970-01-29,M,R,Speaker of the House,SpeakerRyan,speakerryan,reppaulryan,400351,57970,26344,29939,N00004357,/m/024v2j,H8WI01024,https://paulryan.house.gov,https://paulryan.house.gov/news/rss.aspx,,True,0.556,20,2018,1132.0,1104.0,0.0,2018-11-16 11:31:42 -0500,ocd-division/country:us/state:wi/cd:1,1233 Longworth House Office Building,202-225-3031,202-225-3393,WI,97.53,85.71,115,house
S001177,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001177.json,Gregorio,Kilili Camacho,Sablan,,1955-01-19,M,D,,,153423912663,CongressmanSablan,412312,1031366,110903,,N00030418,/m/04ycmvy,H8MP00041,https://sablan.house.gov,https://sablan.house.gov/rss.xml,https://sablan.house.gov/contact-me/email-me-zip-authenticated,True,,10,2018,0.0,,,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:mp/cd:79,2411 Rayburn House Office Building,202-225-2646,202-226-4249,MP,,,115,house
S001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001156.json,Linda,T.,Sánchez,,1969-01-28,F,D,,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,H2CA39078,https://lindasanchez.house.gov,https://lindasanchez.house.gov/rss.xml,,True,-0.508,16,2018,1132.0,31.0,2.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ca/cd:38,2329 Rayburn House Office Building,202-225-6676,202-226-1012,CA,2.74,95.46,115,house
S000051,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000051.json,Mark,,Sanford,,1960-05-28,M,R,,RepSanfordSC,RepSanfordSC,RepSanfordSC,400607,6513,21991,29565,N00002424,/m/02c6ck,H4SC01073,https://sanford.house.gov,,,True,0.697,6,2018,1132.0,40.0,12.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:sc/cd:1,2211 Rayburn House Office Building,202-225-3176,843-521-2535,SC,3.53,84.43,115,house
S001168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001168.json,John,,Sarbanes,,1962-05-22,M,D,,RepSarbanes,RepSarbanes,,412212,1022884,66575,20724,N00027751,/m/08_r8n,H6MD03292,https://sarbanes.house.gov,https://sarbanes.house.gov/rss.xml,,True,-0.469,12,2018,1132.0,7.0,2.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:md/cd:3,2444 Rayburn House Office Building,202-225-4016,202-225-9219,MD,0.62,95.11,115,house
S001176,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001176.json,Steve,,Scalise,,1965-10-06,M,R,Majority Whip,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,H0LA01087,https://scalise.house.gov,https://scalise.house.gov/rss.xml,,True,0.561,12,2018,1132.0,350.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:la/cd:1,2338 Rayburn House Office Building,202-225-3015,202-226-0386,LA,30.92,98.59,115,house
S001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001205.json,Mary,Gay,Scanlon,,1959-08-30,F,D,,,,,412750,,,,,/g/11ghrc58bb,,https://scanlon.house.gov/,,,True,,2,,4.0,0.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:pa/cd:7,,,,PA,0.0,100.0,115,house
S001145,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001145.json,Jan,,Schakowsky,,1944-05-26,F,D,,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,H8IL09067,https://schakowsky.house.gov,https://schakowsky.house.gov/rss/press-releases.xml,,True,-0.607,20,2018,1132.0,10.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:il/cd:9,2367 Rayburn House Office Building,202-225-2111,202-226-6890,IL,0.88,93.32,115,house
S001150,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001150.json,Adam,B.,Schiff,,1960-06-22,M,D,,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,H0CA27085,https://schiff.house.gov,,,True,-0.348,18,2018,1132.0,6.0,1.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ca/cd:28,2372 Rayburn House Office Building,202-225-4176,202-225-5828,CA,0.53,95.56,115,house
S001190,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001190.json,Brad,,Schneider,,1961-08-20,M,D,,repschneider,CongressmanBradSchneider,,412534,63948,134948,21326,N00033101,/m/0j63zyv,H2IL10068,https://schneider.house.gov,,,True,-0.164,2,2018,1132.0,12.0,1.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:il/cd:10,1432 Longworth House Office Building,202-225-4835,202-225-0837,IL,1.06,86.43,115,house
S001180,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001180.json,Kurt,,Schrader,,1951-10-19,M,D,,RepSchrader,repschrader,repkurtschrader,412315,1031358,10813,20944,N00030071,/m/0412ntl,H8OR05107,https://schrader.house.gov,https://schrader.house.gov/newsroom/rss.aspx,,True,-0.193,10,2018,1109.0,20.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:or/cd:5,2431 Rayburn House Office Building,202-225-5711,202-225-5699,OR,1.8,87.05,115,house
S001183,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001183.json,David,,Schweikert,,1962-03-03,M,R,,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,H4AZ06045,https://schweikert.house.gov,,,True,0.633,8,2018,1132.0,7.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:az/cd:6,2059 Rayburn House Office Building,202-225-2190,202-225-0096,AZ,0.62,95.73,115,house
S001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001157.json,David,,Scott,,1945-06-27,M,D,,RepDavidScott,113303673339,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,H2GA13012,https://davidscott.house.gov,https://davidscott.house.gov/news/rss.aspx,,True,-0.301,16,2018,1132.0,45.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ga/cd:13,225 Cannon House Office Building,202-225-2939,202-225-4628,GA,3.98,91.72,115,house
S000185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000185.json,Robert,C.,Scott,,1947-04-30,M,D,,BobbyScott,RepBobbyScott,repbobbyscott,400364,25888,27117,39307,N00002147,/m/03twgl,H6VA01117,https://bobbyscott.house.gov,https://bobbyscott.house.gov/rss.xml,,True,-0.451,26,2018,1132.0,11.0,1.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:va/cd:3,1201 Longworth House Office Building,202-225-8351,202-225-8354,VA,0.97,93.4,115,house
S001189,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001189.json,Austin,,Scott,,1969-12-10,M,R,,AustinScottGA08,RepAustinScott,RepAustinScott,412417,623344,11812,21123,N00032457,/m/076zn3y,H0GA08099,https://austinscott.house.gov,,,True,0.571,8,2018,1132.0,9.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:ga/cd:8,2417 Rayburn House Office Building,202-225-6531,202-225-3013,GA,0.8,96.71,115,house
S000244,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000244.json,F.,James,Sensenbrenner,,1943-06-14,M,R,,JimPressOffice,RepSensenbrenner,RepSensenbrenner,400365,1507,27142,14657,N00004291,/m/024tp2,H8WI09050,https://sensenbrenner.house.gov,https://sensenbrenner.house.gov/?a=RSS.Feed,,True,0.647,40,2018,1132.0,12.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:wi/cd:5,2449 Rayburn House Office Building,202-225-5101,202-225-3190,WI,1.06,94.2,115,house
S000248,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000248.json,José,E.,Serrano,,1943-10-24,M,D,,RepJoseSerrano,RepJoseSerrano,,400366,14306,26981,29134,N00001813,/m/03s6z9,H0NY18065,https://serrano.house.gov,https://serrano.house.gov/rss.xml,,True,-0.491,30,2018,1132.0,4.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ny/cd:15,2354 Rayburn House Office Building,202-225-4361,202-225-6001,NY,0.35,94.15,115,house
S000250,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000250.json,Pete,,Sessions,,1955-03-22,M,R,,PeteSessions,petesessions,PeteSessions,400367,36807,288,29759,N00005681,/m/03v39l,H2TX03126,https://sessions.house.gov,https://sessions.house.gov/rss.xml,,True,0.585,22,2018,1132.0,15.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:tx/cd:32,2233 Rayburn House Office Building,202-225-2231,202-225-5878,TX,1.33,98.3,115,house
S001185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001185.json,Terri,,Sewell,,1965-01-01,F,D,,RepTerriSewell,RepSewell,RepSewell,412396,623257,121621,21102,N00030622,/m/05pbszt,H0AL07086,https://sewell.house.gov,,,True,-0.39,8,2018,1132.0,62.0,3.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:al/cd:7,2201 Rayburn House Office Building,202-225-2665,202-226-9567,AL,5.48,93.36,115,house
S001170,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001170.json,Carol,,Shea-Porter,,1952-12-02,F,D,,repsheaporter,repsheaporter,,412219,1021773,65891,20731,N00028091,/m/0fvcl4,H6NH01230,https://shea-porter.house.gov,https://shea-porter.house.gov/rss.xml,,True,-0.315,8,2018,1132.0,55.0,4.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:nh/cd:1,1530 Longworth House Office Building,202-225-5456,202-228-6362,NH,4.86,92.29,115,house
S000344,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000344.json,Brad,,Sherman,,1954-10-24,M,D,,BradSherman,63158229861,shermanca27,400371,45124,142,29707,N00006897,/m/024tkr,H6CA24113,https://sherman.house.gov,,,True,-0.341,22,2018,1132.0,15.0,2.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ca/cd:30,2181 Rayburn House Office Building,202-225-5911,202-225-5879,CA,1.33,92.48,115,house
S000364,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000364.json,John,,Shimkus,,1958-02-21,M,R,,RepShimkus,repshimkus,repshimkus,400373,30623,246,29718,N00004961,/m/02573y,H2IL20042,https://shimkus.house.gov,https://shimkus.house.gov/rss.xml,,True,0.371,22,2018,1132.0,14.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:il/cd:15,2217 Rayburn House Office Building,202-225-5271,202-225-5880,IL,1.24,95.98,115,house
S001154,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001154.json,Bill,,Shuster,,1961-01-10,M,R,,RepBillShuster,Rep.Shuster,repshuster,409888,89108,55693,20134,N00013770,/m/03tm89,H2PA09035,https://shuster.house.gov,https://shuster.house.gov/common/rss/index.cfm?rss=49,,True,0.374,18,2018,1132.0,101.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:pa/cd:9,2079 Rayburn House Office Building,202-225-2431,202-225-2486,PA,8.92,95.83,115,house
S001148,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001148.json,Mike,,Simpson,,1950-09-08,M,R,,CongMikeSimpson,96007744606,CongMikeSimpson,400376,57889,2917,29910,N00006263,/m/0255tn,H8ID02064,https://simpson.house.gov,https://simpson.house.gov/news/rss.aspx,,True,0.293,20,2018,1132.0,64.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,202-225-5531,202-225-8216,ID,5.65,95.22,115,house
S001191,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001191.json,Kyrsten,,Sinema,,1976-07-12,F,D,,RepSinema,CongresswomanSinema,repsinema,412509,68489,28338,21300,N00033983,/m/03qnndb,H2AZ09019,https://sinema.house.gov,,,True,-0.107,6,2018,1132.0,56.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:az/cd:9,1725 Longworth House Office Building,202-225-9888,202-225-9731,AZ,4.95,77.51,115,house
S001165,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001165.json,Albio,,Sires,,1951-01-26,M,D,,RepSires,81058818750,RepSiresNJ13,412186,1022293,22510,20542,N00027523,/m/08bt8r,H6NJ13191,https://sires.house.gov,https://sires.house.gov/rss.xml,,True,-0.404,14,2018,1132.0,56.0,2.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:nj/cd:8,2342 Rayburn House Office Building,202-225-7919,202-226-0792,NJ,4.95,94.8,115,house
S000480,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000480.json,Louise,M.,Slaughter,,1929-08-14,F,D,,LouiseSlaughter,RepLouiseSlaughter,louiseslaughter,400378,1755,26991,15444,N00001311,/m/03tvt9,H6NY03031,https://louise.house.gov,,,False,-0.465,32,2018,826.0,112.0,0.0,2018-11-16 11:31:42 -0500,ocd-division/country:us/state:ny/cd:25,2469 Rayburn House Office Building,202-225-3615,202-225-7822,NY,13.56,94.68,115,house
S000522,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000522.json,Christopher,H.,Smith,,1953-03-04,M,R,,RepChrisSmith,RepChrisSmith,USRepChrisSmith,400380,6411,26952,14863,N00009816,/m/033f4d,H8NJ04014,https://chrissmith.house.gov,https://chrissmith.house.gov/news/rss.aspx,,True,0.161,38,2018,1132.0,8.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,202-225-3765,202-225-7768,NJ,0.71,87.19,115,house
S001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001195.json,Jason,,Smith,,1980-06-16,M,R,,RepJasonSmith,repjasonsmith,RepJasonSmith,412596,71083,59318,21373,N00035282,/m/0g9yj_2,H4MO08162,https://jasonsmith.house.gov,,,True,0.614,6,2018,1132.0,27.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:mo/cd:8,1118 Longworth House Office Building,202-225-4404,202-226-0326,MO,2.39,95.11,115,house
S000583,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000583.json,Lamar,,Smith,,1947-11-19,M,R,,LamarSmithTX21,LamarSmithTX21,lamarsmithtexas21,400381,8884,27097,15445,N00001811,/m/03twnt,H6TX21012,https://lamarsmith.house.gov,https://lamarsmith.house.gov/rss.xml,,True,0.425,32,2018,1132.0,60.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:tx/cd:21,2409 Rayburn House Office Building,202-225-4236,202-225-8628,TX,5.3,98.13,115,house
S001172,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001172.json,Adrian,,Smith,,1970-12-19,M,R,,RepAdrianSmith,,RepAdrianSmith,412217,1022845,21284,20729,N00027623,/m/0c505n,H6NE03115,https://adriansmith.house.gov,https://adriansmith.house.gov/rss.xml,,True,0.51,12,2018,1132.0,28.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:ne/cd:3,320 Cannon House Office Building,202-225-6435,202-225-0207,NE,2.47,97.19,115,house
S000510,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000510.json,Adam,,Smith,,1965-06-15,M,D,,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,400379,44329,845,29768,N00007833,/m/024zj_,H6WA09025,https://adamsmith.house.gov,https://adamsmith.house.gov/rss.xml,,True,-0.284,22,2018,1132.0,29.0,1.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,202-225-8901,202-225-5893,WA,2.56,92.75,115,house
S001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001199.json,Lloyd,,Smucker,,1964-01-23,M,R,,RepSmucker,,,412722,103540,102454,21745,N00038781,/m/05t08cn,H6PA16320,https://smucker.house.gov,https://smucker.house.gov/rss.xml,,True,0.399,2,2018,1132.0,15.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:pa/cd:16,516 Cannon House Office Building,202-225-2411,,PA,1.33,95.88,115,house
S001200,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001200.json,Darren,,Soto,,1978-02-25,M,D,,RepDarrenSoto,,,412695,104534,67618,21746,N00037422,/m/05b_1xw,H6FL09179,https://soto.house.gov,https://soto.house.gov/rss.xml,,True,-0.383,2,2018,1132.0,5.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:fl/cd:9,1429 Longworth House Office Building,202-225-9889,,FL,0.44,94.68,115,house
S001175,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001175.json,Jackie,,Speier,,1950-05-14,F,D,,RepSpeier,JackieSpeier,jackiespeierca12,412259,1027627,8425,20762,N00029649,/m/06k27l,H8CA12171,https://speier.house.gov,,,True,-0.383,12,2018,1132.0,168.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ca/cd:14,2465 Rayburn House Office Building,202-225-3531,202-347-0956,CA,14.84,93.26,115,house
S001196,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001196.json,Elise,,Stefanik,,1984-07-02,F,R,,RepStefanik,RepEliseStefanik,,412648,76364,152539,21541,N00035523,/m/0110fjsf,H4NY21079,https://stefanik.house.gov,https://stefanik.house.gov/rss.xml,,True,0.218,4,2018,1132.0,5.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ny/cd:21,318 Cannon House Office Building,202-225-4611,202-226-0621,NY,0.44,90.24,115,house
S001192,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001192.json,Chris,,Stewart,,1960-07-15,M,R,,RepChrisStewart,RepChrisStewart,repchrisstewart,412581,68466,135930,21367,N00033932,/m/0j273ks,H2UT02324,https://stewart.house.gov,https://stewart.house.gov/rss.xml,,True,0.517,6,2018,1132.0,21.0,0.0,2018-11-17 13:30:24 -0500,ocd-division/country:us/state:ut/cd:2,323 Cannon House Office Building,202-225-9730,801-364-5551,UT,1.86,97.3,115,house
S001187,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001187.json,Steve,,Stivers,,1965-03-24,M,R,,RepSteveStivers,116058275133542,RepSteveStivers,412461,62320,45333,21163,N00029574,/m/08xnqw,H8OH15076,https://stivers.house.gov,https://stivers.house.gov/news/rss.aspx,,True,0.299,8,2018,1132.0,76.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:oh/cd:15,1022 Longworth House Office Building,202-225-2015,202-225-3529,OH,6.71,91.95,115,house
S001201,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001201.json,Thomas,,Suozzi,,1962-08-31,M,D,,RepTomSuozzi,RepTomSuozzi,,412717,104747,92111,21747,N00038742,/m/060n4d,H6NY03247,https://suozzi.house.gov,https://suozzi.house.gov/rss.xml,,True,-0.198,2,2018,1132.0,36.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ny/cd:3,226 Cannon House Office Building,202-225-3335,202-225-4669,NY,3.18,87.96,115,house
S001193,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001193.json,Eric,,Swalwell,,1980-11-16,M,D,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,412514,79729,129529,21306,N00033508,/m/0ncq55g,H2CA15094,https://swalwell.house.gov,,,True,-0.363,6,2018,1132.0,35.0,0.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ca/cd:15,129 Cannon House Office Building,202-225-5065,,CA,3.09,93.71,115,house
T000472,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000472.json,Mark,,Takano,,1960-12-10,M,D,,RepMarkTakano,RepMarkTakano,RepMarkTakano,412520,2737,22337,21312,N00006701,/m/0k3lj_y,H2CA43245,https://takano.house.gov,,,True,-0.466,6,2018,1132.0,22.0,2.0,2018-11-17 13:30:22 -0500,ocd-division/country:us/state:ca/cd:41,1507 Longworth House Office Building,202-225-2305,202-225-7018,CA,1.94,93.33,115,house
T000477,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000477.json,Scott,,Taylor,,1979-06-27,M,R,,RepScottTaylor,,,412727,96047,144514,21748,N00031263,/m/011bsmj8,H0VA02118,https://taylor.house.gov,https://taylor.house.gov/rss.xml,,True,0.455,2,2018,1132.0,40.0,1.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:va/cd:2,412 Cannon House Office Building,202-225-4215,,VA,3.53,96.06,115,house
T000478,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000478.json,Claudia,,Tenney,,1961-02-04,F,R,,RepTenney,RepClaudiaTenney,,412720,103481,127668,21749,N00036351,/m/0g5s72n,H4NY22051,https://tenney.house.gov,,,True,0.272,2,2018,1132.0,7.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:ny/cd:22,512 Cannon House Office Building,202-225-3665,,NY,0.62,92.8,115,house
T000193,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000193.json,Bennie,,Thompson,,1948-01-28,M,D,,BennieGThompson,7259193379,RepBennieThompson,400402,7304,26929,29368,N00003288,/m/033tc5,H4MS02068,https://benniethompson.house.gov,,,True,-0.516,26,2018,1132.0,67.0,0.0,2018-11-17 13:30:23 -0500,ocd-division/country:us/state:ms/cd:2,2466 Rayburn House Office Building,202-225-5876,202-225-5898,MS,5.92,94.37,115,house
T000467,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000467.json,Glenn,,Thompson,,1959-07-27,M,R,,CongressmanGT,CongressmanGT,CongressmanGT,412317,1031359,24046,20946,N00029736,/m/0409b0_,H8PA05071,https://thompson.house.gov,https://thompson.house.gov/rss.xml,,True,0.307,10,2018,1132.0,9.0,0.0,2018-11-17 13:30:21 -0500,ocd-division/country:us/state:pa/cd:5,124 Cannon House Office Building,202-225-5121,202-225-5796,PA,0.8,92.34,115,house
